system:index,B11,B12,B5,B6,B7,EVI,GNDVI,MSAVI,NDRE,NDVI,NDVI_SG,NDWI,SAVI,date,id,latitude,longitude,.geo
20231009T053731_20231009T054836_T43QBG_00000000000000000007_0,0.2871,0.1992,0.1449,0.2852,0.3079,0.4204139834248545,0.56949323,0.3775485287055877,0.36683416,0.60410255,0.6120037,-0.56949323,0.3970786470669415,2023-10-09,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000008_0,0.2562,0.1699,0.1251,0.2718,0.3027,0.5619231446856703,0.6507477,0.502934858832301,0.46458378,0.7671056,0.7203946,-0.6507477,0.5022540355784327,2023-10-09,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20231009T053731_20231009T054836_T43QBG_0000000000000000000a_0,0.3259,0.2768,0.1736,0.2417,0.2468,0.21140752452289774,0.4317549,0.19713482334956112,0.19368324,0.33784485,0.33290705,-0.4317549,0.22019903633411617,2023-10-09,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
20231009T053731_20231009T054836_T43QBG_0000000000000000000b_0,0.3132,0.2155,0.196,0.3554,0.3836,0.529602932481954,0.56171983,0.47742889902991914,0.33570582,0.6583211,0.6440001,-0.56171983,0.48123654788696146,2023-10-09,12,23.812980498293154,72.72168527704638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72168527704638,23.812980498293154]}"
20231009T053731_20231009T054836_T43QBG_0000000000000000000c_0,0.232,0.1207,0.1222,0.3502,0.3988,0.7187233864873084,0.71792793,0.6464707245208947,0.5529541,0.8444492,0.8055905,-0.71792793,0.6071539881634316,2023-10-09,13,23.81234872488158,72.72169630743916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169630743916,23.81234872488158]}"
20231009T053731_20231009T054836_T43QBG_0000000000000000000e_0,0.2846,0.1854,0.1604,0.3109,0.3564,0.3797067606317453,0.519397,0.3383754058693502,0.3623534,0.49814206,0.5454972,-0.519397,0.3570234945225402,2023-10-09,15,23.813769151172522,72.7261852290762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7261852290762,23.813769151172522]}"
20231009T053731_20231009T054836_T43QBG_0000000000000000000f_0,0.2798,0.1583,0.1627,0.3923,0.4314,0.688529690893037,0.6384301,0.6053538314410798,0.47852564,0.7610231,0.7431476,-0.6384301,0.5840902496989119,2023-10-09,16,23.812249305025215,72.72719294630869,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72719294630869,23.812249305025215]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000010_0,0.3022,0.2014,0.1692,0.3032,0.333,0.5148123578528385,0.579577,0.4535533122126418,0.3720542,0.6511836,0.63995457,-0.579577,0.46148978832649584,2023-10-09,17,23.813677450570285,72.7260887026088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7260887026088,23.813677450570285]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000011_0,0.2313,0.121,0.1139,0.3436,0.3974,0.7182952967073922,0.7149202,0.6470850104337091,0.5770516,0.8449175,0.80846614,-0.7149202,0.6075593531344012,2023-10-09,18,23.811175431252913,72.72171679143995,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72171679143995,23.811175431252913]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000012_0,0.2742,0.1649,0.1381,0.373,0.4114,0.618893071898459,0.6482886,0.5562901864604608,0.48870787,0.75935245,0.7456395,-0.6482886,0.5439870297950947,2023-10-09,19,23.810737208525776,72.72260754005633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72260754005633,23.810737208525776]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000014_0,0.2796,0.1628,0.1643,0.3629,0.4069,0.5584685966228861,0.62708956,0.4901180752981727,0.39584482,0.69388664,0.6395983,-0.62708956,0.49198480326695315,2023-10-09,21,23.81809490551643,72.73180125740016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73180125740016,23.81809490551643]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000015_0,0.2972,0.2017,0.166,0.3209,0.3651,0.43039951681400407,0.5450568,0.383359358301272,0.3605547,0.5600707,0.57450795,-0.5450568,0.3992443447057806,2023-10-09,22,23.819819834460695,72.73245817111389,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73245817111389,23.819819834460695]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000016_0,0.2787,0.1768,0.1606,0.3419,0.3921,0.5171726488283038,0.5823452,0.44906270347547445,0.38337493,0.65617096,0.64870614,-0.5823452,0.4579723840104536,2023-10-09,23,23.819827050264973,72.73294869248998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73294869248998,23.819827050264973]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000017_0,0.2905,0.1773,0.1691,0.3869,0.4281,0.5755843147222112,0.6080833,0.505496624639604,0.39928952,0.6989433,0.69609594,-0.6080833,0.5044619986525404,2023-10-09,24,23.818546175083224,72.73179341138616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73179341138616,23.818546175083224]}"
20231009T053731_20231009T054836_T43QBG_00000000000000000018_0,0.2465,0.1402,0.1333,0.3413,0.392,0.6105010598565723,0.65061957,0.5460505387082982,0.5059303,0.74078834,0.7001592,-0.65061957,0.5365122220192862,2023-10-09,25,23.81845447748001,72.73169687742295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73169687742295,23.81845447748001]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000000_0,0.2872,0.2261,0.1684,0.2678,0.2948,0.34371892699884066,0.4247492,0.2710157669899331,0.27818263,0.43090212,0.4890255,-0.4247492,0.2938481854520981,2023-10-14,1,23.81494921194685,72.72078447951002,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72078447951002,23.81494921194685]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000001_0,0.3158,0.2505,0.1758,0.2663,0.2893,0.30074489012353484,0.43223163,0.24600188385954602,0.22776192,0.4062893,0.4476003,-0.43223163,0.2699164435864623,2023-10-14,2,23.814771068947337,72.71695593337661,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71695593337661,23.814771068947337]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000002_0,0.2182,0.1032,0.1259,0.3602,0.4353,0.7376044445747129,0.6463927,0.5848715336175915,0.5633021,0.74554604,0.7933894,-0.6463927,0.5681818261785772,2023-10-14,3,23.810904395741456,72.71272823281888,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71272823281888,23.810904395741456]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000003_0,0.334,0.293,0.1863,0.2565,0.2854,0.24642564750855922,0.41037038,0.2108240994257169,0.21042594,0.3352034,0.35186332,-0.41037038,0.23183878016441195,2023-10-14,4,23.81394299041448,72.71389317297589,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71389317297589,23.81394299041448]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000004_0,0.3141,0.2253,0.1658,0.3139,0.3551,0.4630292734690036,0.49597627,0.3666301063586999,0.36107898,0.5329861,0.59135705,-0.49597627,0.3834304559260522,2023-10-14,5,23.8164528729731,72.71827839281798,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71827839281798,23.8164528729731]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000005_0,0.2692,0.1679,0.1571,0.285,0.3185,0.5202505513505948,0.53305596,0.3921019503666204,0.3570698,0.6019324,0.60391265,-0.53305596,0.40897157564435516,2023-10-14,6,23.816303349466093,72.71699962423295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71699962423295,23.816303349466093]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000006_0,0.3088,0.2238,0.1799,0.2972,0.3332,0.39788943384610154,0.47438547,0.32082319188239294,0.2815495,0.49290532,0.5089407,-0.47438547,0.3418109431513928,2023-10-14,7,23.8159948173079,72.71483397682769,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71483397682769,23.8159948173079]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000007_0,0.2973,0.2121,0.1596,0.2998,0.3425,0.46693638363619094,0.5148537,0.3807455576454456,0.35993585,0.57282007,0.6357903,-0.5148537,0.39787372654839337,2023-10-14,8,23.814438900010757,72.71577001355423,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577001355423,23.814438900010757]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000008_0,0.271,0.1662,0.1589,0.3076,0.3485,0.5494056527894875,0.5155593,0.41063543355299986,0.38802233,0.5953962,0.6247546,-0.5155593,0.4239335947387597,2023-10-14,9,23.812743186750275,72.71876080118784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71876080118784,23.812743186750275]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000009_0,0.2717,0.1616,0.153,0.361,0.4307,0.7531095134304516,0.63965267,0.5844314283852771,0.4952161,0.74274176,0.7625474,-0.63965267,0.5680325436336268,2023-10-14,10,23.811962723797375,72.71746407975041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71746407975041,23.811962723797375]}"
20231014T053759_20231014T054911_T42QZM_0000000000000000000a_0,0.3372,0.296,0.1811,0.2565,0.2879,0.26465882763071974,0.4054834,0.223710032983241,0.23473483,0.35215178,0.36926353,-0.4054834,0.24490452850484123,2023-10-14,11,23.813647096327806,72.72241393489234,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72241393489234,23.813647096327806]}"
20231014T053759_20231014T054911_T42QZM_0000000000000000000b_0,0.3289,0.2254,0.1964,0.3618,0.4078,0.5380429011445245,0.51306325,0.4304730028386008,0.3409396,0.5838288,0.6121605,-0.51306325,0.439876587650067,2023-10-14,12,23.81303273325521,72.7217101419017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7217101419017,23.81303273325521]}"
20231014T053759_20231014T054911_T42QZM_0000000000000000000c_0,0.2323,0.1209,0.13,0.361,0.4172,0.7740455253048054,0.65373564,0.6054800213653888,0.55962056,0.7619594,0.8105154,-0.65373564,0.5840993214128317,2023-10-14,13,23.81240179738519,72.72169213111717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169213111717,23.81240179738519]}"
20231014T053759_20231014T054911_T42QZM_0000000000000000000e_0,0.2607,0.1617,0.1474,0.298,0.3408,0.5368652777037446,0.54418606,0.41556565950282165,0.42489272,0.5975503,0.64050186,-0.54418606,0.42812369321006777,2023-10-14,15,23.81382747672902,72.72614446677167,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72614446677167,23.81382747672902]}"
20231014T053759_20231014T054911_T42QZM_0000000000000000000f_0,0.2941,0.1706,0.1695,0.3895,0.4392,0.7286575195176561,0.5943935,0.5685973743647381,0.46207553,0.716468,0.7592909,-0.5943935,0.5564236162012871,2023-10-14,16,23.812269138327217,72.72717831350943,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72717831350943,23.812269138327217]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000010_0,0.308,0.2051,0.168,0.3118,0.3581,0.5558303229188969,0.53376204,0.44248890336643343,0.38864627,0.6203822,0.62726676,-0.53376204,0.4513903243981304,2023-10-14,17,23.81373971359841,72.72604392219604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72604392219604,23.81373971359841]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000011_0,0.2577,0.1463,0.1453,0.3383,0.4072,0.7272833297833962,0.6283349,0.5660610642434238,0.50561416,0.729529,0.7648664,-0.6283349,0.5534743434607423,2023-10-14,18,23.811227692093873,72.72175665118874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72175665118874,23.811227692093873]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000012_0,0.2916,0.174,0.158,0.3836,0.4393,0.7265459456326814,0.61602914,0.5578786215244544,0.47473404,0.71804804,0.75598246,-0.61602914,0.5472254957993503,2023-10-14,19,23.81075571751817,72.72262548676761,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72262548676761,23.81075571751817]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000013_0,0.2535,0.1475,0.1534,0.3495,0.406,0.6088189422827173,0.57483894,0.4848757979850493,0.46080843,0.6465927,0.6570841,-0.57483894,0.4872611535811992,2023-10-14,20,23.811173057865716,72.72028457278296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72028457278296,23.811173057865716]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000014_0,0.2921,0.1792,0.1681,0.3504,0.4061,0.5909405816441723,0.59191835,0.459694111743396,0.40600705,0.6284019,0.6755826,-0.59191835,0.4659148415481173,2023-10-14,21,23.81802101810496,72.73175453315318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73175453315318,23.81802101810496]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000015_0,0.3081,0.2147,0.1822,0.3312,0.3822,0.48989913590603756,0.531836,0.3928880019378796,0.34211951,0.5549048,0.5647931,-0.531836,0.40686020687843943,2023-10-14,22,23.8198070482413,72.73249195287349,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73249195287349,23.8198070482413]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000016_0,0.2804,0.1714,0.1704,0.3435,0.4017,0.5224815218751144,0.54568106,0.4140157306882943,0.37191302,0.58720684,0.6218025,-0.54568106,0.42631580381143225,2023-10-14,23,23.81979754883215,72.73288384176482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73288384176482,23.81979754883215]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000017_0,0.271,0.1484,0.1709,0.3876,0.4357,0.6436381542514699,0.56167483,0.5115127085264943,0.41562662,0.6853246,0.7064103,-0.56167483,0.5094824839296904,2023-10-14,24,23.8185618136746,72.73177001671797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73177001671797,23.8185618136746]}"
20231014T053759_20231014T054911_T42QZM_00000000000000000018_0,0.2431,0.1327,0.1467,0.3404,0.3865,0.6898467612997711,0.6123314,0.5333563888586084,0.48079985,0.7105478,0.75141186,-0.6123314,0.5270925801679659,2023-10-14,25,23.818383922591895,72.73166688421249,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.73166688421249,23.818383922591895]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000000_0,0.2991,0.2296,0.1709,0.2783,0.3051,0.3419918202216309,0.42639714,0.2726049950152505,0.2740017,0.4318453,0.4890255,-0.42639714,0.2952987161363646,2023-10-14,1,23.814953019746564,72.72076770909507,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72076770909507,23.814953019746564]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000001_0,0.319,0.2658,0.1724,0.2636,0.2927,0.2801451073791203,0.43667582,0.2374762025867323,0.25222296,0.38034904,0.3985712,-0.43667582,0.25988240526691164,2023-10-14,2,23.814807603653133,72.71704150149439,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71704150149439,23.814807603653133]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000002_0,0.2164,0.1005,0.122,0.3616,0.4388,0.7539254685823127,0.6572367,0.5983090910490552,0.5763889,0.7590081,0.8043595,-0.6572367,0.5783310192381851,2023-10-14,3,23.810862748972003,72.71279315798994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71279315798994,23.810862748972003]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000003_0,0.3337,0.2907,0.1854,0.2549,0.2859,0.23505602434388365,0.40610033,0.20020731178459528,0.20137842,0.32211423,0.35186332,-0.40610033,0.2211194129020343,2023-10-14,4,23.813948805444607,72.71391655505806,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71391655505806,23.813948805444607]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000004_0,0.3151,0.2216,0.1669,0.3203,0.3616,0.46447985835544675,0.4952361,0.3677345764712391,0.35807693,0.53488374,0.59135705,-0.4952361,0.384491211368463,2023-10-14,5,23.816451041007095,72.718288384796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.718288384796,23.816451041007095]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000005_0,0.2692,0.1656,0.1506,0.2921,0.3252,0.5231048405058448,0.5338691,0.4004610932289306,0.37845644,0.6127475,0.5885947,-0.5338691,0.4164296769364213,2023-10-14,6,23.816251651928013,72.71701623418791,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71701623418791,23.816251651928013]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000006_0,0.3027,0.2213,0.1753,0.2914,0.3228,0.40308452584128246,0.4773407,0.32029542437780434,0.29371473,0.49175376,0.51260877,-0.4773407,0.3412681244482374,2023-10-14,7,23.81594891362893,72.71486276691512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71486276691512,23.81594891362893]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000007_0,0.2963,0.2114,0.1599,0.2982,0.3349,0.4721241937037422,0.5193556,0.38435141028522507,0.35963157,0.57833564,0.6357903,-0.5193556,0.401204053124167,2023-10-14,8,23.81442769970686,72.71577252953405,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71577252953405,23.81442769970686]}"
20231014T053759_20231014T054911_T43QBG_00000000000000000008_0,0.2708,0.1804,0.1573,0.2925,0.3399,0.5654301176017343,0.52921253,0.4289206799278093,0.39324975,0.6233708,0.6806152,-0.52921253,0.4403174847157763,2023-10-14,9,23.81266621740174,72.71874706260162,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.71874706260162,23.81266621740174]}"
20231014T053759_20231014T054911_T43QBG_0000000000000000000a_0,0.3525,0.3075,0.1847,0.2746,0.3063,0.2570206369954254,0.41529524,0.21803273664541567,0.22573884,0.34189996,0.34492937,-0.41529524,0.238833089665164,2023-10-14,11,23.813712672253867,72.72235936305998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72235936305998,23.813712672253867]}"
20231014T053759_20231014T054911_T43QBG_0000000000000000000b_0,0.3347,0.2373,0.2058,0.3576,0.3956,0.5427559692164554,0.51662546,0.43673564900005507,0.31955695,0.59353167,0.6152361,-0.51662546,0.4455490197546162,2023-10-14,12,23.812980498293154,72.72168527704638,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72168527704638,23.812980498293154]}"
20231014T053759_20231014T054911_T43QBG_0000000000000000000c_0,0.2391,0.1238,0.1377,0.3574,0.4238,0.7505680471214555,0.64311725,0.597390127605705,0.53234845,0.760437,0.7992172,-0.64311725,0.5774244650617785,2023-10-14,13,23.81234872488158,72.72169630743916,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.72169630743916,23.81234872488158]}"
20231014T053759_20231014T054911_T43QBG_0000000000000000000e_0,0.2792,0.1878,0.1528,0.3031,0.3494,0.43293202110256396,0.5180418,0.35682415952168867,0.4037073,0.5103926,0.51884997,-0.5180418,0.3735019803131058,2023-10-14,15,23.813769151172522,72.7261852290762,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.7261852290762,23.813769151172522]}"
